#DISPLACEMENT LOAD
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 00.0 0.0 0.0 0.0 0.0 0.0 0.011449407888297134 0.0 0.4 0.0 -0.005996365827375942 0.0 -1.1724585280672091e-15 0.0 -0.3899383507641634 0.0 38.99383507641633 0.0 1.1724585280672091e-15 0.0 0.3899383507641634 0.0 3.855124555469543e-15 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.022640499820415536 0.0 0.8 0.0 -0.011984640441813202 0.0 -4.863710904770237e-14 0.0 -0.7754131015622739 0.0 77.5413101562273 0.0 4.863710904770237e-14 0.0 0.7754131015622739 0.0 9.958684419265308e-14 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.03363353452243692 0.0 1.2000000000000002 0.0 -0.017880720433155476 0.0 1.0500574918088325e-12 0.0 -1.1400961163991357 0.0 114.00961163990817 0.0 -1.0500574918088325e-12 0.0 1.1400961163991357 0.0 5.397154451644337e-12 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.04616993722406288 0.0 1.6 0.0 -0.02210344804055232 0.0 3.943544637277218e-12 0.0 -1.1827117580767934 0.0 118.27117580769715 0.0 -3.943544637277218e-12 0.0 1.1827117580767934 0.0 -1.779759267168207e-11 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.058754511323661246 0.0 2.0 0.0 -0.026245170611779667 0.0 5.985750331072202e-24 0.0 -1.2097912919556209 0.0 120.97912919556208 0.0 -5.985750331072202e-24 0.0 1.2097912919556209 0.0 -5.671357074816696e-23 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.07148475267669632 0.0 2.4 0.0 -0.030369437716926878 0.0 5.985750331072202e-24 0.0 -1.2335058496637987 0.0 123.35058496637987 0.0 -5.985750331072202e-24 0.0 1.2335058496637987 0.0 -5.671357074816696e-23 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.08415398383143674 0.0 2.8 0.0 -0.03449073542306148 0.0 5.985750331072202e-24 0.0 -1.2566204518118849 0.0 125.66204518118847 0.0 -5.985750331072202e-24 0.0 1.2566204518118849 0.0 4.916554765862058e-23 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.0967515559674499 0.0 3.1999999999999997 0.0 -0.03860852897052319 0.0 5.985750331072202e-24 0.0 -1.2790276100250098 0.0 127.90276100250098 0.0 -5.985750331072202e-24 0.0 1.2790276100250098 0.0 4.916554765862058e-23 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.1092631725926431 0.0 3.5999999999999996 0.0 -0.04272209564613816 0.0 5.985750331072202e-24 0.0 -1.3005833989017501 0.0 130.058339890175 0.0 -5.985750331072202e-24 0.0 1.3005833989017501 0.0 4.916554765862058e-23 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.09787710207130033 0.0 3.1999999999999997 0.0 -0.03675594636902581 0.0 5.985750331072202e-24 0.0 -0.9151871575741669 0.0 91.51871575741669 0.0 -5.985750331072202e-24 0.0 0.9151871575741669 0.0 -1.6449003468499801e-21 0.0 
0.0 0.0 0.0 0.0 0.0 0.0 0.08642761202444439 0.0 2.8 0.0 -0.030861025157327422 0.0 5.985750331072202e-24 0.0 -0.5437760850572619 0.0 54.377608505726194 0.0 -5.985750331072202e-24 0.0 0.5437760850572619 0.0 -1.6449003468499801e-21 0.0 
